,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,b4de660e5b74459eaa99f6796c575619,500,2,2973,1923,0.2,induced,2968,12.36183340200023
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8886c9b37678458f96106628385f2e2d,500,2,2973,1923,0.5,induced,2972,12.455310180999732
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8216813657eb42e1b15b848052ba75f7,500,2,2973,1923,1.0,induced,2972,12.509651921000113
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8fa0297a79594c90ab76c2601aa1009a,500,2,2973,1923,0.0,perseus,1788,0.10820636800008288
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,54d298903ebb45e5ade2b2ccea958ce1,500,2,2973,1923,0.002,perseus,1446,0.05207873199969981
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,e9a3215e70984613b46db16c808b668f,500,2,2973,1923,0.005,perseus,1592,0.05079001900003277
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,726114c3e812499d83ccbf3640dbba35,500,2,2973,1923,0.01,perseus,1678,0.04335676299979241
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,76ae4d1b2c4e4923a33716d372d66701,500,2,2973,1923,0.02,perseus,1954,0.041073091000271233
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,e6f53da59f664eab96a70085624be703,500,2,2973,1923,0.03,perseus,2264,0.05158843900017018
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,80054fdf2e1448018d68e35c1a5abe7f,500,2,2973,1923,0.04,perseus,2558,0.04140401600034238
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,25bf1c0fa4f74314b79adcab423882d9,500,2,2973,1923,0.05,perseus,2648,0.04711428800010253
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,ffb8447336db455dac53a667526950fc,500,2,2973,1923,0.1,perseus,2874,0.04227314899981138
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8efcd011aa204508927c8ed49f3bbb5b,500,2,2973,1923,0.2,perseus,2962,0.049830240000119375
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,c5bbe85810d143b0bbab2fccd8dccc38,500,2,2973,1923,0.5,perseus,2968,0.04135680900026273
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_10.csv,8ebfc7240ecd4ec7aeb095fbed91fcec,500,2,2973,1923,1.0,perseus,2970,0.04128894899986335
