,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,103c6d409026466d8e172199fc69706e,200,2,1175,809,0.03,induced,854,2.621080283000083
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,4a1f118de5ac443d9339f65b88df2a42,200,2,1175,809,0.04,induced,928,2.732973511999944
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,f061ec3e13cb448ca5b82280f5ed1c4b,200,2,1175,809,0.05,induced,992,2.78025232899995
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,3483cfed126a458587b52a8d53279cab,200,2,1175,809,0.1,induced,1114,3.1268268260000696
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,ea3c2b747de74a268daa3643919e1323,200,2,1175,809,0.2,induced,1170,3.5171273620001102
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,d01935efce6c4e538c7402cc4d3b69d8,200,2,1175,809,0.5,induced,1174,3.455354945999943
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,7766907a9b304022a718e5b3ac3bc9e6,200,2,1175,809,1.0,induced,1174,3.760823217000052
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,5e7df8700c914b78a373301817d2aacd,200,2,1175,809,0.0,perseus,704,0.019566661999988355
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,93fb4d23f29e4b1785893b2246bab802,200,2,1175,809,0.002,perseus,572,0.022301908999907027
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,96cb6c1ca40e43abaab3ac7d90c15773,200,2,1175,809,0.005,perseus,602,0.022269847999950798
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,344c0c3ed28b44d5b9c607a931b346a4,200,2,1175,809,0.01,perseus,654,0.025460819000045376
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,e80fbdc3212a4d9a8001fbfebdd8e9ec,200,2,1175,809,0.02,perseus,684,0.02120746200012036
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,56011bb1379847dc9ae85d0705ae2434,200,2,1175,809,0.03,perseus,782,0.01959337600010258
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,984d6284b3c04549ad5a39d928e34abc,200,2,1175,809,0.04,perseus,854,0.02129197799990834
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,24d289203bc64b1e90f818e41d3fb46f,200,2,1175,809,0.05,perseus,928,0.020762429000114935
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,5957e2ed396a4e778cbbe2db18e90bf4,200,2,1175,809,0.1,perseus,1086,0.02496271700010766
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,4d24fea2ca95480baaf6741cd87c1ba3,200,2,1175,809,0.2,perseus,1162,0.02418179999995118
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,b894cf577cb141c9a43b85e16b8e4f77,200,2,1175,809,0.5,perseus,1170,0.01974914900006297
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_17.csv,0ff325f4d92b4a20a639b0d6d01cd6b6,200,2,1175,809,1.0,perseus,1174,0.02121039999997265
