,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,b04c1ca05b5a4c0d9630e86e0001a763,100,2,581,379,0.03,induced,394,0.856807090000018
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,8ffef11c0d3045fc9068e83ac97fdce0,100,2,581,379,0.04,induced,426,0.9221518840000158
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,60fc747c68014d82a59f55e05ef1995a,100,2,581,379,0.05,induced,442,0.9306325740000148
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,c063d92fbe234a899b654276e38826d2,100,2,581,379,0.1,induced,520,1.135359860000051
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,480e41a55f7d497bbc1f40286c9a6e96,100,2,581,379,0.2,induced,566,1.1992298570000344
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,ee802d9f4b1b4ab185270437574da148,100,2,581,379,0.5,induced,580,1.3058218369999963
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,67c07dfe62214f13a802918ce89c9cfd,100,2,581,379,1.0,induced,580,1.290065191999986
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,ac8f4b41867c44619e588b7e12c5b122,100,2,581,379,0.0,perseus,342,0.012872662000006585
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,3730a6bfea504bc5bcdffc4773127754,100,2,581,379,0.002,perseus,296,0.017129564000015307
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,efc3d5582774493db7a7d91f2c62870c,100,2,581,379,0.005,perseus,294,0.01482922600001757
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,eeee690a65094c1aa2323a0f15971646,100,2,581,379,0.01,perseus,302,0.015264704000003348
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,21a8f5a1f359487d85ad7959443adab2,100,2,581,379,0.02,perseus,320,0.015030763999959618
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,064bddb781314acd90584b015285244d,100,2,581,379,0.03,perseus,360,0.013914249000038126
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,3828ecf340fa4976b52ae659d60b9180,100,2,581,379,0.04,perseus,380,0.013924717999998393
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,c3fbf164e20a4035a92833504b86c970,100,2,581,379,0.05,perseus,388,0.014175271999988581
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,32830a0a62e34ef2aba831052afd7c4e,100,2,581,379,0.1,perseus,486,0.013248502000010376
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,9d219ab9ecc9400eabc8bb109128b071,100,2,581,379,0.2,perseus,548,0.012633234000020366
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,709755dcdc6d408695987e3bd4c47225,100,2,581,379,0.5,perseus,574,0.013750509000033162
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_3.csv,b13d71b0505e4b4f8b3e683c476dde18,100,2,581,379,1.0,perseus,578,0.013593404000005194
