,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,3b6c8be1bb384364bb3ff66d5de3ab88,200,2,1179,731,0.002,gradient,470,0.6506716190001498
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,23b5aa1498d04f7ab0f63471345be5f7,200,2,1179,731,0.005,gradient,518,0.9076101199998448
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,eb81babebff84ed9b3dd62763ee20270,200,2,1179,731,0.01,gradient,586,0.9714039590000993
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,9a842b3136b2416eb6e0cc20de029357,200,2,1179,731,0.02,gradient,728,1.3318553630001588
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,c353f03315cc4fc5a4f4da95d0c7b463,200,2,1179,731,0.03,gradient,828,1.579908370000112
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,8859a2e613804b08a8a2fec2e13affee,200,2,1179,731,0.04,gradient,922,1.8380887590001294
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,b3cf6fd203eb48aa8c39a27844bf3072,200,2,1179,731,0.05,gradient,984,2.0327058990001206
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,806f3caf84454c65a77bed40a3d1f874,200,2,1179,731,0.1,gradient,1106,2.4761690100001488
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,33ab736fde23433d869fa8a81abe8b7f,200,2,1179,731,0.2,gradient,1160,2.7322930730001644
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,762ceea9ce3b40a3b6f56a394ec6787f,200,2,1179,731,0.5,gradient,1178,2.640236565999885
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,553360fdfb3444078879e22a43b684b2,200,2,1179,731,1.0,gradient,1178,2.714664115000005
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,b4a2c941edd04e9c96f5b22d9e4fb0cb,200,2,1179,731,0.0,induced,448,1.4374217600000065
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,78d4f098032b41cbb1fb284932c969fd,200,2,1179,731,0.002,induced,602,1.6418336570000065
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,f0062e7da5c943348afadfd982cabf5b,200,2,1179,731,0.005,induced,650,1.676034116999972
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,3b0d39dff7ce4c6aabc174b93a599a5c,200,2,1179,731,0.01,induced,690,1.753195495
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,717583018ef541718d3ee6937e6c107e,200,2,1179,731,0.02,induced,778,1.8816490169999724
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,83fc8af27eac4f34bdd4e319d28053dc,200,2,1179,731,0.03,induced,862,2.122735396000053
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,b35bf24730874f08a695242cea9fe3b4,200,2,1179,731,0.04,induced,946,2.321720210999956
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,14e9c17853a04f07b37bf79784e1e4ba,200,2,1179,731,0.05,induced,1004,2.429224075000093
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,f5a64d53411e4fc388ff64f08eb865d3,200,2,1179,731,0.1,induced,1104,2.652665762000197
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,faf0eade89aa438e9ba3ec908b5aaabf,200,2,1179,731,0.2,induced,1166,3.066348349000009
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,73d410b0adb84f709d6d6ce6ebc4b13b,200,2,1179,731,0.5,induced,1178,2.814080795000109
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,d657661ac3374d5e90d655eb42d3c3d1,200,2,1179,731,1.0,induced,1178,2.8164164570000594
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,aa675beebe544b2c8af851f023e97fcb,200,2,1179,731,0.0,perseus,700,0.023223809000000983
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,f5930eef3716474fa658cfd787ea2cb2,200,2,1179,731,0.002,perseus,584,0.027302332999852297
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,798c26bb73834acd83ca40a974532de0,200,2,1179,731,0.005,perseus,596,0.021718182000086017
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,8ea40ffac1ff40afa11323c20ab3b0eb,200,2,1179,731,0.01,perseus,616,0.022382381999932477
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,dfcadf5bb0ef49ee9e37b02d10b2fb37,200,2,1179,731,0.02,perseus,704,0.025146693000124287
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,297a98ee955c4597b8ef04313daaf567,200,2,1179,731,0.03,perseus,762,0.020178512000029514
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,41719c6f39e84b598e13e49649c852b2,200,2,1179,731,0.04,perseus,896,0.020651353999937783
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,6129af50efd04ded9fb1119eed7a1483,200,2,1179,731,0.05,perseus,958,0.021607523000056972
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,dffa2ad3b8a5414a94c4b2efbade47d8,200,2,1179,731,0.1,perseus,1066,0.024016491000111273
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,48df331d734e469bbc14c9163d36598b,200,2,1179,731,0.2,perseus,1154,0.02098776900015764
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,328bebd23b714d4f991cc61cfc7a8e18,200,2,1179,731,0.5,perseus,1170,0.07954397499997867
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_14.csv,2d5f702909cd4e2caa66a3b1b6cefd68,200,2,1179,731,1.0,perseus,1178,0.024332619999995586
