,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,2af960086dc847079b86ab85a776ea20,100,2,577,389,0.0,gradient,188,0.2245531249999999
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,a5839c2169224519bf2757f4c3f346b9,100,2,577,389,0.002,gradient,190,0.2742564819999984
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,4aa4a584096a4ece9ea71c5d24871a3b,100,2,577,389,0.005,gradient,208,0.3174285639999823
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,e90445d7faf3450d9e92e953934b3bba,100,2,577,389,0.01,gradient,248,0.40240066600000546
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,4e51907fa2864d6c9c40a36dbe257bf2,100,2,577,389,0.02,gradient,308,0.5472161280000023
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,0f39f612854e473fa8d9fd22d01f4af3,100,2,577,389,0.03,gradient,346,0.5614542010000036
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,5051f513eb8c4d9094efb8a2a411b9c3,100,2,577,389,0.04,gradient,384,0.6383547690000171
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,bdb8c6716194457ebcfcf729afd4929b,100,2,577,389,0.05,gradient,414,0.7139560829999994
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,6197f9c2478141ffb6c55eb82b99a5f5,100,2,577,389,0.1,gradient,508,1.0382217690000175
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,b512d80943594769afde54cb7d0a0de3,100,2,577,389,0.2,gradient,560,1.2829743249999979
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,e75a03168ad94c76b72a40e2c0717244,100,2,577,389,0.5,gradient,576,1.2561211309999862
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,573b4636058c4092b79c9c0bf18b9032,100,2,577,389,1.0,gradient,576,1.1757774799999936
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,af92ebe3c200435cb31d815178838baf,100,2,577,389,0.0,induced,188,0.6630746769999973
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,ee4743b10d884d7cbffbb040cdbb0977,100,2,577,389,0.002,induced,262,0.7317352910000068
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,c12ffeb9d1b345ae8c8f60d96a8db71f,100,2,577,389,0.005,induced,290,0.7848851050000007
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,3c0b77f2b5d44c06b3d945d8900b1fe7,100,2,577,389,0.01,induced,326,0.8409006900000122
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,3736ad924cd0449f980d39da052ccef6,100,2,577,389,0.02,induced,364,0.7910331489999862
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,203ce03a331b49e4b970166395153e9f,100,2,577,389,0.03,induced,392,0.810410490999999
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,612de43f87f5437e9a6cbe56f5761ada,100,2,577,389,0.04,induced,408,0.8330918869999948
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,e0ea73d7b2684191a559d737e21d31d4,100,2,577,389,0.05,induced,430,0.9273941470000011
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,0845dea1379045a59274796df752e43c,100,2,577,389,0.1,induced,528,1.1962227700000199
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,e7b0bb8696294a4994fe49edc61bd753,100,2,577,389,0.2,induced,568,1.2774678389999963
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,5e310eae1ac54d1e885ad7233b0b6691,100,2,577,389,0.5,induced,576,1.421552423999998
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,52e9878b74284569adb73d6b17904150,100,2,577,389,1.0,induced,576,1.357463308000007
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,2cd6016403084a6bb2e3b57e7cf918fd,100,2,577,389,0.0,perseus,332,0.012391313999984277
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,62594fd8a5a64d25aec1c4a5ffd1b755,100,2,577,389,0.002,perseus,288,0.015641383999991376
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,2f9ba588056b409cb1f7738e8bae8735,100,2,577,389,0.005,perseus,290,0.015058340999985376
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,262c573c12fb4649a7ba581ccb28cd23,100,2,577,389,0.01,perseus,302,0.01453714699999864
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,fe6c9e4ef921498289b271133467062e,100,2,577,389,0.02,perseus,330,0.014861881000001631
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,4567f03e6f5d418fabad4760cef0ff9f,100,2,577,389,0.03,perseus,354,0.015486828000007336
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,fa405785afb34791ba08f36b61353e9b,100,2,577,389,0.04,perseus,376,0.018471868000005998
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,1a778cfdb1c94250a0525afbd0dec461,100,2,577,389,0.05,perseus,404,0.014487000000002581
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,0a1be79324844037a32ee8cee1285add,100,2,577,389,0.1,perseus,500,0.014165973000018539
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,76f92babfa434c71a2649485bdd54010,100,2,577,389,0.2,perseus,554,0.014708127999995213
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,73de42170a5d4864b9665639cafe0ded,100,2,577,389,0.5,perseus,576,0.0148474540000052
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_14.csv,da76cd2bd52048009d4a0f42e769e7b8,100,2,577,389,1.0,perseus,576,0.015273089999993772
