,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
11,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,02450b0ae58b4fb19908bafd39975c76,200,2,1175,773,1.0,binning,1174,2.8474566239999604
12,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,e8de9ad4c590459888cd3b2333557029,200,2,1175,773,0.0,gradient,402,0.7077457919999688
13,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,9fbfb17da9e0483da84602cc1180349c,200,2,1175,773,0.002,gradient,414,0.694863287999965
14,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,d73f3ffc5bc94fbbba36b184df6e8de4,200,2,1175,773,0.005,gradient,446,0.7499112990000185
15,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,eeb61347406a48a0932ab816d41e9cfe,200,2,1175,773,0.01,gradient,570,1.0822377530000722
16,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,8dc6fadcfaca462abe82cb1b1ddad27b,200,2,1175,773,0.02,gradient,690,1.4113859460001095
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,b9ca38dd59ea4a9f8f7d9a6335b7e078,200,2,1175,773,0.03,gradient,776,1.6786074070000723
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,986ce1e928c44df2bc6039e6a1b20aa9,200,2,1175,773,0.04,gradient,868,2.0606641120000404
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,fe1cef7c902b479ea462e1ed92e751f3,200,2,1175,773,0.05,gradient,938,2.0998392949998106
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,f975fdade2744ea2b22056f7cbad29b9,200,2,1175,773,0.1,gradient,1100,2.8713448309999876
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,937ebd7395ca47c089a600da19b9b0b1,200,2,1175,773,0.2,gradient,1160,3.277028712999936
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,eae06e0e6b9147a4ad25fdb713a08e50,200,2,1175,773,0.5,gradient,1174,3.064348867000035
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,e0c3ba37f17340609dc2ea8155d132c2,200,2,1175,773,1.0,gradient,1174,3.0791254030000346
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,1107dcdec3ed41c7bab5ade3b4559235,200,2,1175,773,0.0,induced,402,1.712630898000043
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,375b6a722d3047f48d3857f794ce888c,200,2,1175,773,0.002,induced,574,1.8012071040000137
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,27f0c83c454840a5ad5ab28c6aa58bb4,200,2,1175,773,0.005,induced,634,1.8811382790001971
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,afa4529663a74794a1b08349ccfcf591,200,2,1175,773,0.01,induced,686,1.9920193259999905
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,134838f2b0bd4ff9884e84dd2422c380,200,2,1175,773,0.02,induced,776,2.1496900160000223
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,e57c744ca98248a2999c6fa2c0d27c6f,200,2,1175,773,0.03,induced,824,2.1451491669999996
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,83172c54ecc34dcc94746c1c7a2fce54,200,2,1175,773,0.04,induced,918,2.492712126000015
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,60ee49deb5304c7db4baabc173eb2312,200,2,1175,773,0.05,induced,984,2.5773027660000025
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,5c1fc2564ef54207b60499d439a6cfab,200,2,1175,773,0.1,induced,1112,2.9499697500000366
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,18ca791c739047a4be117daa2823bd70,200,2,1175,773,0.2,induced,1168,3.6465240659999836
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,898ccce4afc4493597fd4fe36d5bccfb,200,2,1175,773,0.5,induced,1174,3.3077043189998676
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,b9481e6b12cf4950b17ab7a1ae071f34,200,2,1175,773,1.0,induced,1174,3.503932486999929
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,cbd0d1c56db3455987b1b16ae99431e9,200,2,1175,773,0.0,perseus,698,0.01839994800002387
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,286513ef34e14a6c938445f9a7dc0b6c,200,2,1175,773,0.002,perseus,578,0.02198893800004953
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,9db2bdf0798a405f8ab43ec01a7ed4ff,200,2,1175,773,0.005,perseus,580,0.022986817999935738
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,7298c5e92e1e40cda1a466983c786e6a,200,2,1175,773,0.01,perseus,622,0.022948421999899438
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,cc9cee13fcb34894aba320bb102cf4ad,200,2,1175,773,0.02,perseus,696,0.024515550999922198
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,3324745971b444398cb91b02c4b52580,200,2,1175,773,0.03,perseus,738,0.020427357000016855
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,a172458e533448d6892ef5ff3e917bc4,200,2,1175,773,0.04,perseus,830,0.02195677899999282
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,c051af271ee444dab4496554afe3daac,200,2,1175,773,0.05,perseus,918,0.02248642499989728
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,3514cd430f8249a2a51d61b1b771b126,200,2,1175,773,0.1,perseus,1086,0.02335286799984715
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,7b03ff17c9eb41aebd00cd96802de137,200,2,1175,773,0.2,perseus,1158,0.022387172999970062
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,6f75c1c0a6f147f8a4c134fbc2718c57,200,2,1175,773,0.5,perseus,1170,0.02129549500000394
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_12.csv,71f229756c9d46eca6df12fc45d50cf9,200,2,1175,773,1.0,perseus,1172,0.020216826999785553
