,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,207f6322b7394971bdfab9d0b48de0ff,200,2,1179,763,0.5,induced,1178,3.238783415000171
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,107c9ff9cd1640d1b8ff5ec2d6e06ae6,200,2,1179,763,1.0,induced,1178,3.308087821000072
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,6b1ca96a16094ab0ad822f3f86f10e5e,200,2,1179,763,0.0,perseus,708,0.023790293000047313
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,e0785392a24d4e97ae477ab821803df6,200,2,1179,763,0.002,perseus,596,0.027496219000113342
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,a8e4a242b85c42ccba1e8ab9d3950fa6,200,2,1179,763,0.005,perseus,626,0.0215030280000974
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,103065e4696548e9b99f9e86e8fe907a,200,2,1179,763,0.01,perseus,650,0.02555836100009401
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,fc90aef605764327a1a24cda4beb631d,200,2,1179,763,0.02,perseus,720,0.021773853000013332
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,a248c6d4486d4d6f9c35b09cf4e3d2a5,200,2,1179,763,0.03,perseus,766,0.030419647999906374
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,cd2cfa72d9c64de0893dd3abeaabd9e4,200,2,1179,763,0.04,perseus,836,0.020673806000104378
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,eb30c9b7d7d24fcb84f29a5a24606fca,200,2,1179,763,0.05,perseus,910,0.024163496999790368
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,c0cd70de127c4c0296f0bab2b6a52483,200,2,1179,763,0.1,perseus,1098,0.025231262000033894
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,7430a1259f344bc99efd18873079035f,200,2,1179,763,0.2,perseus,1146,0.030107517999795164
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,b3ba7e599eb940ea909e91e695ac014e,200,2,1179,763,0.5,perseus,1166,0.020954717999984496
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_200pts_4.csv,64e36de1ef5948b29200f6ed1f8d7f4e,200,2,1179,763,1.0,perseus,1174,0.021664012999963234
