,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,60ff21cad7eb46968feabeb17abac4e0,200,3,5263,1679,1.0,gradient,5262,9.976009187001182
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,cdb245edd4804360942481eb3c977893,200,3,5263,1679,0.0,induced,3584,5.108136126000318
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,803aa09c380743d5ae7b55eef7ba4375,200,3,5263,1679,0.002,induced,4202,6.448638997000671
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,f7f21cb7006a4d5eb39b50b6a4a17463,200,3,5263,1679,0.005,induced,4366,6.875141106000228
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,3b72dea8086547f88eb937d563a51b93,200,3,5263,1679,0.01,induced,4440,7.095682774999659
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,4eb2a43d4c7941c392b1a709f00654fa,200,3,5263,1679,0.02,induced,4560,8.244098402999953
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,f7142aec1a3d43c8841c71eba9278030,200,3,5263,1679,0.03,induced,4612,9.184214160999545
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,424bf9b008fb4c318b4eb75c5088baf9,200,3,5263,1679,0.04,induced,4670,10.131920239000465
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,46b08cd3f7cd4a37be8016ab08987faa,200,3,5263,1679,0.05,induced,4704,12.114638719998766
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,1af0939700f14406899d0449ec1132f2,200,3,5263,1679,0.1,induced,4906,15.352762487998916
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,ca8322b023c44aefbc108b716ca85329,200,3,5263,1679,0.2,induced,5062,13.94130960899929
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,7f66326323c545dd831eece8701ec650,200,3,5263,1679,0.5,induced,5258,16.311210556999868
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,1f4db20c3549439bba8a6990711c75f7,200,3,5263,1679,1.0,induced,5262,16.50977473199964
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,488d1bdb8d4f45dab02af32deb7dd09c,200,3,5263,1679,0.0,perseus,4642,0.08103937399937422
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,b869f9a2467048fe809035c862beb996,200,3,5263,1679,0.002,perseus,4108,0.1011345880015142
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,dc968bcd86d74bb6b233940e3ca04093,200,3,5263,1679,0.005,perseus,4114,0.0923980349998601
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,a13dd13d2f1942b3a3c7b5947d2d0502,200,3,5263,1679,0.01,perseus,4260,0.08844476800004486
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,38a010b35f5b49f6a2ab4dee44a7ad24,200,3,5263,1679,0.02,perseus,4390,0.0863536299984844
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,ca57140eda6a4754aa6f10812122efb6,200,3,5263,1679,0.03,perseus,4456,0.08542535500055237
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,38f3cfce7d974a11b4dd335f56d5b9a9,200,3,5263,1679,0.04,perseus,4612,0.08570681499986676
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,d5bd1137d54647509a8916cb501001b1,200,3,5263,1679,0.05,perseus,4664,0.08468933999938599
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,dfa543d0bf84476f9df078f014fbf2b4,200,3,5263,1679,0.1,perseus,4852,0.08556783099993481
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,6c95d64e3ff9460eb79cc9f1acc8eaf3,200,3,5263,1679,0.2,perseus,5010,0.08348349399966537
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,95e2cf6dd1864226ba702c1dd3721d99,200,3,5263,1679,0.5,perseus,5220,0.14028399099879607
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_15.csv,53172e5bbfe845adade029d8a4f35713,200,3,5263,1679,1.0,perseus,5244,0.08112533600069582
