,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,cd6554fb9d594fde8754470f77cc3d8e,100,2,577,385,0.05,induced,436,0.9618138149999709
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,9b912a0ea0754d65b44514830ac6967b,100,2,577,385,0.1,induced,522,1.1874796029999857
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,86acfe4a457b48dd94b48d3957aa4a29,100,2,577,385,0.2,induced,560,1.2358900480000443
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,8e1a74a1304d4debbf5da0b495c82616,100,2,577,385,0.5,induced,576,1.3525752680000096
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,051fa3bdcc4e47589df33eb63d60b7d9,100,2,577,385,1.0,induced,576,1.3969541110000137
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,64b76b7206554e57a10ca0b807497c61,100,2,577,385,0.0,perseus,342,0.016947588999983054
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,209b0a506ad8487aa26ec3b6520726ae,100,2,577,385,0.002,perseus,292,0.018394302999979573
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,b32f1c205c124fe49cfa93fea2ec22db,100,2,577,385,0.005,perseus,294,0.01555895599994983
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,15e161c1f0684237865e6b64df3d0daf,100,2,577,385,0.01,perseus,302,0.015367341999990458
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,69160c9af0234e4d9c072490613dd188,100,2,577,385,0.02,perseus,328,0.013581209999983912
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,408cb2abf3724ddbb312cc7c178293c5,100,2,577,385,0.03,perseus,336,0.013493057000005138
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,2553c2cbc969419eb672b8b2ec4e1da3,100,2,577,385,0.04,perseus,376,0.01288945299995703
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,2dff9ef3fedc42949af04c7768fbe3a4,100,2,577,385,0.05,perseus,406,0.01438389200001211
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,67465ae5710b4090b6740173f4706a5e,100,2,577,385,0.1,perseus,506,0.012557601000025898
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,0b6663b750eb4d31984f7d300e773a08,100,2,577,385,0.2,perseus,552,0.012923349000004691
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,b0bde9e1f11048c8b8cb2b1dad16e9f8,100,2,577,385,0.5,perseus,572,0.012568466999994143
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_15.csv,e26d3d4aa43649bbbb033c00b92cacaa,100,2,577,385,1.0,perseus,574,0.013604187999987971
