,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,0b40b220ca714e6e9e6d8b64e7b8dcae,100,2,575,375,0.03,induced,378,0.8468541099999811
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,e5e9336e196544639378a4cb23370d63,100,2,575,375,0.04,induced,418,0.8785454430000073
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,79bea1787efb4576863101aafb4d7221,100,2,575,375,0.05,induced,444,0.9202210729999933
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,0d405622bd074ab9ad85b715a91e6bd8,100,2,575,375,0.1,induced,534,1.0486519590000398
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,fae64b1073fa4a1f89adc8b52a8b8ca9,100,2,575,375,0.2,induced,572,1.1699192710000261
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,0ff0f1369d254ce0b367f6beaad3bad6,100,2,575,375,0.5,induced,574,1.243572325999935
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,b96c0f8348f94c86b3f20121f1cc948e,100,2,575,375,1.0,induced,574,1.190640065000025
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,886994bf2b3a4ea7a7a2646b3071f7a1,100,2,575,375,0.0,perseus,330,0.011881722999987687
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,61b2f28e28f74d68ae9556732ed83685,100,2,575,375,0.002,perseus,282,0.016514719000042533
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,554aa60fe0234973a6962c2c88701ecd,100,2,575,375,0.005,perseus,292,0.015542460999995455
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,7f4634fdb71c485688d8177b644e6383,100,2,575,375,0.01,perseus,294,0.01514832700001989
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,31eeb228386e4cb3b71e304c4833fb41,100,2,575,375,0.02,perseus,320,0.013165818000061336
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,452760e714714928ba81dfd2bccc8c7a,100,2,575,375,0.03,perseus,344,0.012871384999925795
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,055f472d4d1c42c899ac8acdbb21ac01,100,2,575,375,0.04,perseus,376,0.014371519000064836
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,8e643cfde3cd4d17afa23a8e470f9e17,100,2,575,375,0.05,perseus,410,0.014514922999978808
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,c2aca7a3c611485fa9a4bae9dce8bd05,100,2,575,375,0.1,perseus,524,0.013544991999992817
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,7757b9b16b7149f9b765de19d1249495,100,2,575,375,0.2,perseus,572,0.014336152999931073
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,0043839622e045b09e498871665ee7f1,100,2,575,375,0.5,perseus,574,0.012644125999941025
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_100pts_7.csv,6b825f58b1d14d2c90e039b1740bc029,100,2,575,375,1.0,perseus,574,0.013841599999977916
