,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
17,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,0e6302f2dc2f49bbb5549c73b6edc83e,200,3,5135,1851,0.03,gradient,4246,6.35595188499974
18,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,11384a2eef48439cb0f9192b784a72c1,200,3,5135,1851,0.04,gradient,4386,7.018140916999982
19,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,154b3df3ee534a6aac1e55a8d2392d49,200,3,5135,1851,0.05,gradient,4500,7.6038669959998515
20,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,413b656ec3c34f0e93bd5a6061b4a690,200,3,5135,1851,0.1,gradient,4830,9.534546913999293
21,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,5e6c5f80e3e5472e945e6f2c191506be,200,3,5135,1851,0.2,gradient,5046,11.105181987000833
22,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,0b9c5dc5de7a4320ab1e00127a1c0ec8,200,3,5135,1851,0.5,gradient,5128,12.03052665299947
23,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,8de2f621f6504e238e69ce566491ad64,200,3,5135,1851,1.0,gradient,5134,12.119645347998812
24,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,68859eaab2bb43f297d6d26b9dcecb8a,200,3,5135,1851,0.0,induced,3284,5.889583787000447
25,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,cbc8a3f5c442472cb563e15c3fe127e7,200,3,5135,1851,0.002,induced,3984,7.752492849998816
26,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,658e2e4934e141a690a3b013fdeefe27,200,3,5135,1851,0.005,induced,4146,8.265346248999776
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,f36ba113fcdc4148a18a38704a291742,200,3,5135,1851,0.01,induced,4266,8.9185673030006
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,fcb64f983dfc49318891352f735875fc,200,3,5135,1851,0.02,induced,4400,10.331081541999083
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,c724f9366a594eeda936e84344228157,200,3,5135,1851,0.03,induced,4478,11.837800691999291
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,c5ee4abb2c5a45369e0a541d5ec9f9cb,200,3,5135,1851,0.04,induced,4516,13.111861784000212
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,384bc2ac39b141639dd0a64728739ecc,200,3,5135,1851,0.05,induced,4572,14.065285652999592
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,81fb313b86c14eb9856976854ea2c4a3,200,3,5135,1851,0.1,induced,4838,17.11194841299948
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,e20854ed61074fdabad350db420fedad,200,3,5135,1851,0.2,induced,4932,16.93851787300082
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,355030d9a8a64dba8ba4435409ecc024,200,3,5135,1851,0.5,induced,5130,19.432955767999374
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,e13cdfc1de304dbca1a87966ad1f34ed,200,3,5135,1851,1.0,induced,5134,19.552907798000888
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,a123dce5c3874baaabb9096d94921f4d,200,3,5135,1851,0.0,perseus,4514,0.08108321100007743
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,aff1340080d34d4b87c52b74a006d2da,200,3,5135,1851,0.002,perseus,3962,0.09492026800035092
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,45f7ef0a17464ea49c742746ff0850a2,200,3,5135,1851,0.005,perseus,4022,0.08675360399865895
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,cc8356591e614d59a01adf0f8a218462,200,3,5135,1851,0.01,perseus,4160,0.08540768199964077
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,105bd5e3679e42d8ae0b8b7f97143e72,200,3,5135,1851,0.02,perseus,4352,0.08491699499973038
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,731c59ed062741ee8e621a96861b56ee,200,3,5135,1851,0.03,perseus,4342,0.08268594300170662
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,3330650ac6e84983bed3b33fd88e9301,200,3,5135,1851,0.04,perseus,4482,0.08721937599875673
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,85d0abb669044922af02bc617bbdae4e,200,3,5135,1851,0.05,perseus,4486,0.14331596400006674
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,194159cbf5fb429f9706c0612f3a56a8,200,3,5135,1851,0.1,perseus,4734,0.08162747699861939
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,3f119ea82c8947b291dc973f929679ba,200,3,5135,1851,0.2,perseus,4936,0.0824986000006902
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,67b151425fef4249885b7934e4f1d91a,200,3,5135,1851,0.5,perseus,5116,0.07914199300103064
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_3D_200pts_6.csv,adad15f7ef134202ac6b8a7c00c39f0c,200,3,5135,1851,1.0,perseus,5128,0.07976715499899001
