,complex,filename,run,points,dim,size,size_prereduced,delta,algorithm,result,time_s
27,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,e696ecc9c6674f98988a9dc0371f9a6c,500,2,2973,1911,0.01,induced,1802,6.450777625000228
28,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,fb64353aadaa4bf48de03bbddb7a191a,500,2,2973,1911,0.02,induced,2060,8.523265541999535
29,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,381e9c654a1f442485280bb234a5778f,500,2,2973,1911,0.03,induced,2358,10.425081129999853
30,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,44b4d4b98e6747e283406267fdd54390,500,2,2973,1911,0.04,induced,2564,11.110074662999978
31,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,3de4152239254d99b489500d57d7293c,500,2,2973,1911,0.05,induced,2688,10.844541920000665
32,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,002440646658476986e2cc2368c91a97,500,2,2973,1911,0.1,induced,2910,11.350011485999858
33,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,107324420829499a93bacb0992f35976,500,2,2973,1911,0.2,induced,2970,11.76387924500068
34,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,f0db552f1f26476386efd338706a62eb,500,2,2973,1911,0.5,induced,2972,11.783144727000035
35,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,c1aa81ab4f7d4b5bb16e552aab1a1d00,500,2,2973,1911,1.0,induced,2972,11.780671884000185
36,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,e4833a9bcc094ebc96cff2963df78d4b,500,2,2973,1911,0.0,perseus,1776,0.04268825599956472
37,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,9fcabbb9fe7c4d3bb096cfa8653be5ef,500,2,2973,1911,0.002,perseus,1534,0.046005386000615545
38,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,8fc0d52a842f4ad6ae07d268ca1c1cf7,500,2,2973,1911,0.005,perseus,1668,0.045645365999916976
39,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,1f594c9b4f944d0db07733ab82d93588,500,2,2973,1911,0.01,perseus,1770,0.046865708000041195
40,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,d8a3199f4b4249e98b6ecdb0a29243b9,500,2,2973,1911,0.02,perseus,1984,0.044933997000043746
41,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,5e16294bf4c04dff88c75cb146e57fb8,500,2,2973,1911,0.03,perseus,2194,0.046007779000319715
42,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,0fd00c71c808459dbb2523c782af6ac8,500,2,2973,1911,0.04,perseus,2428,0.046454533999167325
43,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,a547bfaf610644fc8ef556beee8622d5,500,2,2973,1911,0.05,perseus,2600,0.04565996900055325
44,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,0ae1fc1217d2419ca253a465427dbed3,500,2,2973,1911,0.1,perseus,2866,0.043758323000474775
45,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,f1108b834f2241cbab21161add279f49,500,2,2973,1911,0.2,perseus,2944,0.04346931700001733
46,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,42e391aae3924e889d211ba3222f03c0,500,2,2973,1911,0.5,perseus,2962,0.043904553999709606
47,<class 'dmt.cechmate_wrap.AlphaComplex'>,normal_dist_2D_500pts_5.csv,6410d56eb4b745138dc46e42a1c0ccff,500,2,2973,1911,1.0,perseus,2972,0.0442970919993968
